,vmag,vx,vy,vz,t,x,y,z,inv,ang,E,E_norm,in ang,Emag
62,822.9876939477688,[10.60214312],[0.],[-58.94990725],22.677558372549782,[591.69715006],[0.],[233.75831994],300,-1.4814245277645701,3386.543721947332,-3373.0280201295955,63.70454545454546,[17.37545783]
63,822.8567696452274,[10.4319332],[0.],[-58.8040399],22.657236504820478,[572.51047792],[0.],[246.38761235],300,-1.4829324693764583,3385.466316754894,-3372.4067245184747,64.7159090909091,[17.28957554]
64,822.7271871248997,[10.2465196],[0.],[-58.65865761],22.64161341732443,[552.99392989],[0.],[258.6762939],300,-1.4846247187718606,3384.4001221722488,-3371.842386284323,65.72727272727273,[17.20419056]
65,822.5996362015586,[10.04368491],[0.],[-58.51671128],22.631850703524776,[533.16251692],[0.],[270.54388415],300,-1.4865174130101835,3383.3508073946828,-3371.342057078704,66.73863636363637,[17.1210275]
66,822.4747744612688,[5.31409904],[0.],[-64.52228524],28.032578071893575,[546.29047389],[0.],[1.99447759],300,-1.5340499470768287,3382.323773125575,-3380.040460226927,67.75,[20.81562646]
67,822.3532085432631,[5.16290118],[0.],[-64.51556274],28.02489819724427,[525.23118163],[0.],[10.9730645],300,-1.5350282825391155,3381.323998006998,-3379.161275112274,68.76136363636364,[20.81128918]
68,822.2354865714002,[4.99829827],[0.],[-64.5154446],28.023297508988144,[503.8191226],[0.],[19.09305688],300,-1.5360973155546422,3380.355976886536,-3378.32117062548,69.77272727272728,[20.81121296]
69,822.1220991702417,[4.82057243],[0.],[-64.52202553],28.02824749592932,[482.05131395],[0.],[26.34104346],300,-1.5372582523423688,3379.423729720423,-3377.5233158378715,70.78409090909092,[20.81545889]
70,822.0134864699864,[4.6302281],[0.],[-64.53519072],28.039955961786298,[459.92364963],[0.],[32.71727427],300,-1.5385102355040208,3378.5308596927134,-3376.77013639993,71.79545454545455,[20.8239542]
71,821.9100489303337,[4.42794438],[0.],[-64.55464041],28.05841268342795,[437.43134341],[0.],[38.23354431],300,-1.5398507272445814,3377.680642663318,-3376.063487343505,72.80681818181819,[20.83650799]
72,821.8121603593888,[4.21452962],[0.],[-64.579918],28.083433163158357,[414.56937665],[0.],[42.91126436],300,-1.541275880030743,3376.876134572829,-3375.404840628364,73.81818181818183,[20.85282904]
73,821.7201820116607,[3.99088121],[0.],[-64.61043842],28.114697293691716,[391.33293442],[0.],[46.77987239],300,-1.5427808695338159,3376.1202876263833,-3374.7954735277863,74.82954545454547,[20.87254376]
74,821.6344770631467,[3.75795129],[0.],[-64.64551459],28.15178123165464,[367.71782303],[0.],[49.87566752],300,-1.5443601766743857,3375.416069494153,-3374.2366496147215,75.8409090909091,[20.89521279]
75,821.5554250420408,[3.51671833],[0.],[-64.68438092],28.19418229607865,[343.72087135],[0.],[52.2410587],300,-1.5460078167765143,3374.766582080042,-3373.729788374438,76.85227272727273,[20.92034568]
76,821.4834358377251,[3.26816291],[0.],[-64.72621444],28.241338439030287,[319.34032542],[0.],[53.92409811],300,-1.5477175234151253,3374.175176778769,-3373.2766212346482,77.86363636363637,[20.94741418]
77,821.4189624474983,[3.01324527],[0.],[-64.77015595],28.292645824469005,[294.57624938],[0.],[54.9780004],300,-1.5494829010623705,3373.645559341623,-3372.8793286621,78.87500000000001,[20.97586551]
78,821.3625100248189,[2.75288183],[0.],[-64.81533555],28.347480045535814,[269.43094409],[0.],[55.46013324],300,-1.5512975618640008,3373.181864371354,-3372.540639722634,79.88636363636364,[21.00513861]
79,821.3146347388297,[2.48791882],[0.],[-64.8609082],28.405227416891144,[243.90938275],[0.],[55.42973741],300,-1.5531552542209563,3372.7886461808857,-3372.2638413286136,80.89772727272728,[21.03468706]
80,821.2759169200073,[2.21910417],[0.],[-64.90610475],28.465329351871464,[218.01964108],[0.],[54.94355773],300,-1.555049968839173,3372.4706585639938,-3372.0525688813923,81.90909090909092,[21.06401217]
81,821.3569658411259,[1.81909577],[0.],[-65.23153474],29.099983624996316,[192.72290322],[0.],[22.1458902],300,-1.5580783827664542,3373.136326678702,-3372.863534532326,82.92045454545455,[21.27576562]
82,821.3152504859945,[1.58477056],[0.],[-65.21439155],29.04405294226515,[165.83416537],[0.],[27.56250171],300,-1.5596836263581129,3372.7937034043593,-3372.5854488403256,83.93181818181819,[21.26458433]
83,821.2845575248781,[1.33964363],[0.],[-65.20074476],28.998682819431156,[138.687275],[0.],[32.06753342],300,-1.5613803746664086,3372.541622144174,-3372.392118218151,84.94318181818183,[21.25568558]
84,821.2629040305029,[1.08520796],[0.],[-65.18906398],28.959995121665877,[111.29813791],[0.],[35.837413],300,-1.5631540959253072,3372.3637876830753,-3372.2653089132664,85.95454545454547,[21.24807031]
85,821.2464785064033,[0.82303846],[0.],[-65.17659252],28.921117513536817,[83.68930349],[0.],[39.18553799],300,-1.5649897758966675,3372.2288922958414,-3372.1720433646974,86.9659090909091,[21.23994106]
86,821.2313797092164,[0.5542586],[0.],[-65.16071473],28.875849836443464,[55.89716699],[0.],[42.39979806],300,-1.5668780421407873,3372.104895095516,-3372.079009241903,87.97727272727273,[21.22959372]
87,818.4708615044947,[0.27942939],[0.],[-65.14267715],28.827826178050874,[27.97738979],[0.],[45.31314052],300,-1.5688167281306777,3349.4727556595485,-3349.4661926865674,88.98863636363637,[21.21784193]
88,822.4614912196874,[9.02982884e-16],[0.],[-65.39852526],29.436179340446007,[9.7502973e-14],[0.],[14.38385293],300,-1.5707963267948966,3382.21452269656,-3382.21452269656,90.0,[21.38483553]
